tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id,_gold_intent
561,cust_28367,True,Sun Mar 03 17:27:00 +0000 2024,Can I cancel order #362781292? It hasn't shipped yet I think.,562,,cancel_order
562,AmazonHelp,False,Sun Mar 03 17:39:00 +0000 2024,"Sure thing, DM us order #351619881 and we'll see what options are available to cancel. ^DM",,561,cancel_order
563,cust_28777,True,Sun Mar 03 17:41:00 +0000 2024,"Please cancel my order #351429015, I found it cheaper elsewhere.",564,,cancel_order
564,AmazonHelp,False,Sun Mar 03 18:24:00 +0000 2024,"Let's take a look, DM order #742009209 and we'll confirm the cancellation status. ^RL",,563,cancel_order
565,cust_92050,True,Sun Mar 03 17:55:00 +0000 2024,"I need to cancel order #544056890 before it ships, how do I do that?",566,,cancel_order
566,AmazonHelp,False,Sun Mar 03 18:22:00 +0000 2024,We can help with that. Please DM order #697771523 and we'll check if it can still be cancelled before shipping. ^JS,,565,cancel_order
567,cust_51777,True,Sun Mar 03 18:09:00 +0000 2024,Is it too late to cancel order #696840109?,568,,cancel_order
568,AmazonHelp,False,Sun Mar 03 19:21:00 +0000 2024,"Sure thing, DM us order #790755362 and we'll see what options are available to cancel. ^DM",,567,cancel_order
569,cust_39536,True,Sun Mar 03 18:23:00 +0000 2024,Is it too late to cancel order #538364955?,570,,cancel_order
570,AmazonHelp,False,Sun Mar 03 18:58:00 +0000 2024,"Sure thing, DM us order #297438548 and we'll see what options are available to cancel. ^DM",,569,cancel_order
571,cust_83044,True,Sun Mar 03 18:37:00 +0000 2024,"Please cancel my order #859754807, I found it cheaper elsewhere.",572,,cancel_order
572,AmazonHelp,False,Sun Mar 03 19:35:00 +0000 2024,"Sure thing, DM us order #161873231 and we'll see what options are available to cancel. ^DM",,571,cancel_order
573,cust_22119,True,Sun Mar 03 18:51:00 +0000 2024,"I need to cancel order #517061783 before it ships, how do I do that?",574,,cancel_order
574,AmazonHelp,False,Sun Mar 03 19:43:00 +0000 2024,We can help with that. Please DM order #454617185 and we'll check if it can still be cancelled before shipping. ^JS,,573,cancel_order
575,cust_34662,True,Sun Mar 03 19:05:00 +0000 2024,"I need to cancel order #155337035 before it ships, how do I do that?",576,,cancel_order
576,AmazonHelp,False,Sun Mar 03 19:19:00 +0000 2024,"Let's take a look, DM order #749580994 and we'll confirm the cancellation status. ^RL",,575,cancel_order
577,cust_72773,True,Sun Mar 03 19:19:00 +0000 2024,"I need to cancel order #614745610 before it ships, how do I do that?",578,,cancel_order
578,AmazonHelp,False,Sun Mar 03 19:39:00 +0000 2024,"Sure thing, DM us order #116464447 and we'll see what options are available to cancel. ^DM",,577,cancel_order
579,cust_47101,True,Sun Mar 03 19:33:00 +0000 2024,"I need to cancel order #846923032 before it ships, how do I do that?",580,,cancel_order
580,AmazonHelp,False,Sun Mar 03 20:19:00 +0000 2024,We can help with that. Please DM order #525880424 and we'll check if it can still be cancelled before shipping. ^JS,,579,cancel_order
581,cust_75179,True,Sun Mar 03 19:47:00 +0000 2024,Is it too late to cancel order #600632621?,582,,cancel_order
582,AmazonHelp,False,Sun Mar 03 20:57:00 +0000 2024,"Sure thing, DM us order #431165907 and we'll see what options are available to cancel. ^DM",,581,cancel_order
583,cust_15992,True,Sun Mar 03 20:01:00 +0000 2024,Is it too late to cancel order #205879779?,584,,cancel_order
584,AmazonHelp,False,Sun Mar 03 20:58:00 +0000 2024,"Sure thing, DM us order #318106480 and we'll see what options are available to cancel. ^DM",,583,cancel_order
585,cust_48691,True,Sun Mar 03 20:15:00 +0000 2024,"I need to cancel order #895913682 before it ships, how do I do that?",586,,cancel_order
586,AmazonHelp,False,Sun Mar 03 21:13:00 +0000 2024,"Sure thing, DM us order #694113766 and we'll see what options are available to cancel. ^DM",,585,cancel_order
587,cust_95800,True,Sun Mar 03 20:29:00 +0000 2024,"I need to cancel order #310659326 before it ships, how do I do that?",588,,cancel_order
588,AmazonHelp,False,Sun Mar 03 21:44:00 +0000 2024,"Sure thing, DM us order #711806831 and we'll see what options are available to cancel. ^DM",,587,cancel_order
589,cust_56160,True,Sun Mar 03 20:43:00 +0000 2024,"Please cancel my order #376302498, I found it cheaper elsewhere.",590,,cancel_order
590,AmazonHelp,False,Sun Mar 03 21:09:00 +0000 2024,"Let's take a look, DM order #894133105 and we'll confirm the cancellation status. ^RL",,589,cancel_order
591,cust_19742,True,Sun Mar 03 20:57:00 +0000 2024,"I need to cancel order #250279322 before it ships, how do I do that?",592,,cancel_order
592,AmazonHelp,False,Sun Mar 03 21:06:00 +0000 2024,We can help with that. Please DM order #682115008 and we'll check if it can still be cancelled before shipping. ^JS,,591,cancel_order
593,cust_11198,True,Sun Mar 03 21:11:00 +0000 2024,Can I cancel order #920702588? It hasn't shipped yet I think.,594,,cancel_order
594,AmazonHelp,False,Sun Mar 03 21:35:00 +0000 2024,We can help with that. Please DM order #777210736 and we'll check if it can still be cancelled before shipping. ^JS,,593,cancel_order
595,cust_73944,True,Sun Mar 03 21:25:00 +0000 2024,"I need to cancel order #643026584 before it ships, how do I do that?",596,,cancel_order
596,AmazonHelp,False,Sun Mar 03 22:54:00 +0000 2024,We can help with that. Please DM order #763395529 and we'll check if it can still be cancelled before shipping. ^JS,,595,cancel_order
597,cust_80220,True,Sun Mar 03 21:39:00 +0000 2024,Can I cancel order #107099962? It hasn't shipped yet I think.,598,,cancel_order
598,AmazonHelp,False,Sun Mar 03 22:19:00 +0000 2024,"Sure thing, DM us order #112724887 and we'll see what options are available to cancel. ^DM",,597,cancel_order
599,cust_78732,True,Sun Mar 03 21:53:00 +0000 2024,"Please cancel my order #118406723, I found it cheaper elsewhere.",600,,cancel_order
600,AmazonHelp,False,Sun Mar 03 22:10:00 +0000 2024,"Let's take a look, DM order #562324458 and we'll confirm the cancellation status. ^RL",,599,cancel_order
601,cust_20357,True,Sun Mar 03 22:07:00 +0000 2024,"@AmazonHelp my account got locked out of nowhere, need help getting back in.",602,,account_access
602,AmazonHelp,False,Sun Mar 03 23:02:00 +0000 2024,Let's get this fixed. Please send a DM with the account email (never the password) so we can investigate. ^JS,,601,account_access
603,cust_95686,True,Sun Mar 03 22:21:00 +0000 2024,"Password reset email never arrived, I've tried 3 times.",604,,account_access
604,AmazonHelp,False,Sun Mar 03 22:36:00 +0000 2024,Sorry for the trouble! Please DM us the email on the account (no passwords) and we'll help you regain access. ^AB,,603,account_access
605,cust_11238,True,Sun Mar 03 22:35:00 +0000 2024,"I can't log into my account, keeps saying wrong password even after reset.",606,,account_access
606,AmazonHelp,False,Mon Mar 04 00:01:00 +0000 2024,We can help secure your account. DM us the email on file so our team can assist. ^KT,,605,account_access
607,cust_79226,True,Sun Mar 03 22:49:00 +0000 2024,"@AmazonHelp my account got locked out of nowhere, need help getting back in.",608,,account_access
608,AmazonHelp,False,Sun Mar 03 23:06:00 +0000 2024,Let's get this fixed. Please send a DM with the account email (never the password) so we can investigate. ^JS,,607,account_access
609,cust_99709,True,Sun Mar 03 23:03:00 +0000 2024,"I can't log into my account, keeps saying wrong password even after reset.",610,,account_access
610,AmazonHelp,False,Sun Mar 03 23:17:00 +0000 2024,Let's get this fixed. Please send a DM with the account email (never the password) so we can investigate. ^JS,,609,account_access
611,cust_86943,True,Sun Mar 03 23:17:00 +0000 2024,"Password reset email never arrived, I've tried 3 times.",612,,account_access
612,AmazonHelp,False,Sun Mar 03 23:48:00 +0000 2024,Sorry for the trouble! Please DM us the email on the account (no passwords) and we'll help you regain access. ^AB,,611,account_access
613,cust_61007,True,Sun Mar 03 23:31:00 +0000 2024,"@AmazonHelp my account got locked out of nowhere, need help getting back in.",614,,account_access
614,AmazonHelp,False,Mon Mar 04 00:48:00 +0000 2024,We can help secure your account. DM us the email on file so our team can assist. ^KT,,613,account_access
615,cust_17038,True,Sun Mar 03 23:45:00 +0000 2024,"Password reset email never arrived, I've tried 3 times.",616,,account_access
616,AmazonHelp,False,Mon Mar 04 00:34:00 +0000 2024,Let's get this fixed. Please send a DM with the account email (never the password) so we can investigate. ^JS,,615,account_access
617,cust_52778,True,Sun Mar 03 23:59:00 +0000 2024,"I can't log into my account, keeps saying wrong password even after reset.",618,,account_access
618,AmazonHelp,False,Mon Mar 04 00:54:00 +0000 2024,We can help secure your account. DM us the email on file so our team can assist. ^KT,,617,account_access
619,cust_59207,True,Mon Mar 04 00:13:00 +0000 2024,"I can't log into my account, keeps saying wrong password even after reset.",620,,account_access
620,AmazonHelp,False,Mon Mar 04 01:28:00 +0000 2024,We can help secure your account. DM us the email on file so our team can assist. ^KT,,619,account_access
621,cust_19634,True,Mon Mar 04 00:27:00 +0000 2024,"Someone else may have accessed my account, I can't log in anymore.",622,,account_access
622,AmazonHelp,False,Mon Mar 04 01:03:00 +0000 2024,We can help secure your account. DM us the email on file so our team can assist. ^KT,,621,account_access
623,cust_51507,True,Mon Mar 04 00:41:00 +0000 2024,"I can't log into my account, keeps saying wrong password even after reset.",624,,account_access
624,AmazonHelp,False,Mon Mar 04 01:35:00 +0000 2024,Let's get this fixed. Please send a DM with the account email (never the password) so we can investigate. ^JS,,623,account_access
625,cust_23399,True,Mon Mar 04 00:55:00 +0000 2024,"Password reset email never arrived, I've tried 3 times.",626,,account_access
626,AmazonHelp,False,Mon Mar 04 01:34:00 +0000 2024,We can help secure your account. DM us the email on file so our team can assist. ^KT,,625,account_access
627,cust_23538,True,Mon Mar 04 01:09:00 +0000 2024,"@AmazonHelp my account got locked out of nowhere, need help getting back in.",628,,account_access
628,AmazonHelp,False,Mon Mar 04 02:06:00 +0000 2024,We can help secure your account. DM us the email on file so our team can assist. ^KT,,627,account_access
629,cust_60493,True,Mon Mar 04 01:23:00 +0000 2024,"I can't log into my account, keeps saying wrong password even after reset.",630,,account_access
630,AmazonHelp,False,Mon Mar 04 02:09:00 +0000 2024,Sorry for the trouble! Please DM us the email on the account (no passwords) and we'll help you regain access. ^AB,,629,account_access
631,cust_78302,True,Mon Mar 04 01:37:00 +0000 2024,"I can't log into my account, keeps saying wrong password even after reset.",632,,account_access
632,AmazonHelp,False,Mon Mar 04 02:55:00 +0000 2024,Sorry for the trouble! Please DM us the email on the account (no passwords) and we'll help you regain access. ^AB,,631,account_access
633,cust_29127,True,Mon Mar 04 01:51:00 +0000 2024,"@AmazonHelp my account got locked out of nowhere, need help getting back in.",634,,account_access
634,AmazonHelp,False,Mon Mar 04 02:59:00 +0000 2024,Sorry for the trouble! Please DM us the email on the account (no passwords) and we'll help you regain access. ^AB,,633,account_access
635,cust_57333,True,Mon Mar 04 02:05:00 +0000 2024,"I can't log into my account, keeps saying wrong password even after reset.",636,,account_access
636,AmazonHelp,False,Mon Mar 04 02:19:00 +0000 2024,We can help secure your account. DM us the email on file so our team can assist. ^KT,,635,account_access
637,cust_49932,True,Mon Mar 04 02:19:00 +0000 2024,"Password reset email never arrived, I've tried 3 times.",638,,account_access
638,AmazonHelp,False,Mon Mar 04 02:41:00 +0000 2024,Let's get this fixed. Please send a DM with the account email (never the password) so we can investigate. ^JS,,637,account_access
639,cust_66441,True,Mon Mar 04 02:33:00 +0000 2024,"I can't log into my account, keeps saying wrong password even after reset.",640,,account_access
640,AmazonHelp,False,Mon Mar 04 03:20:00 +0000 2024,We can help secure your account. DM us the email on file so our team can assist. ^KT,,639,account_access
641,cust_62198,True,Mon Mar 04 02:47:00 +0000 2024,"@AmazonHelp my account got locked out of nowhere, need help getting back in.",642,,account_access
642,AmazonHelp,False,Mon Mar 04 03:14:00 +0000 2024,Let's get this fixed. Please send a DM with the account email (never the password) so we can investigate. ^JS,,641,account_access
643,cust_57843,True,Mon Mar 04 03:01:00 +0000 2024,"Password reset email never arrived, I've tried 3 times.",644,,account_access
644,AmazonHelp,False,Mon Mar 04 03:56:00 +0000 2024,Sorry for the trouble! Please DM us the email on the account (no passwords) and we'll help you regain access. ^AB,,643,account_access
645,cust_37479,True,Mon Mar 04 03:15:00 +0000 2024,"I can't log into my account, keeps saying wrong password even after reset.",646,,account_access
646,AmazonHelp,False,Mon Mar 04 04:19:00 +0000 2024,Let's get this fixed. Please send a DM with the account email (never the password) so we can investigate. ^JS,,645,account_access
647,cust_28242,True,Mon Mar 04 03:29:00 +0000 2024,"Someone else may have accessed my account, I can't log in anymore.",648,,account_access
648,AmazonHelp,False,Mon Mar 04 04:37:00 +0000 2024,Sorry for the trouble! Please DM us the email on the account (no passwords) and we'll help you regain access. ^AB,,647,account_access
649,cust_19694,True,Mon Mar 04 03:43:00 +0000 2024,"Password reset email never arrived, I've tried 3 times.",650,,account_access
650,AmazonHelp,False,Mon Mar 04 04:36:00 +0000 2024,Sorry for the trouble! Please DM us the email on the account (no passwords) and we'll help you regain access. ^AB,,649,account_access
651,cust_81256,True,Mon Mar 04 03:57:00 +0000 2024,"Someone else may have accessed my account, I can't log in anymore.",652,,account_access
652,AmazonHelp,False,Mon Mar 04 04:55:00 +0000 2024,We can help secure your account. DM us the email on file so our team can assist. ^KT,,651,account_access
653,cust_96193,True,Mon Mar 04 04:11:00 +0000 2024,"I can't log into my account, keeps saying wrong password even after reset.",654,,account_access
654,AmazonHelp,False,Mon Mar 04 04:47:00 +0000 2024,Let's get this fixed. Please send a DM with the account email (never the password) so we can investigate. ^JS,,653,account_access
655,cust_66420,True,Mon Mar 04 04:25:00 +0000 2024,"Password reset email never arrived, I've tried 3 times.",656,,account_access
656,AmazonHelp,False,Mon Mar 04 05:12:00 +0000 2024,Let's get this fixed. Please send a DM with the account email (never the password) so we can investigate. ^JS,,655,account_access
657,cust_85397,True,Mon Mar 04 04:39:00 +0000 2024,"I can't log into my account, keeps saying wrong password even after reset.",658,,account_access
658,AmazonHelp,False,Mon Mar 04 05:58:00 +0000 2024,Sorry for the trouble! Please DM us the email on the account (no passwords) and we'll help you regain access. ^AB,,657,account_access
659,cust_29758,True,Mon Mar 04 04:53:00 +0000 2024,"@AmazonHelp my account got locked out of nowhere, need help getting back in.",660,,account_access
660,AmazonHelp,False,Mon Mar 04 06:02:00 +0000 2024,We can help secure your account. DM us the email on file so our team can assist. ^KT,,659,account_access
661,cust_55656,True,Mon Mar 04 05:07:00 +0000 2024,"Password reset email never arrived, I've tried 3 times.",662,,account_access
662,AmazonHelp,False,Mon Mar 04 05:30:00 +0000 2024,We can help secure your account. DM us the email on file so our team can assist. ^KT,,661,account_access
663,cust_22795,True,Mon Mar 04 05:21:00 +0000 2024,"Password reset email never arrived, I've tried 3 times.",664,,account_access
664,AmazonHelp,False,Mon Mar 04 06:26:00 +0000 2024,Sorry for the trouble! Please DM us the email on the account (no passwords) and we'll help you regain access. ^AB,,663,account_access
665,cust_12960,True,Mon Mar 04 05:35:00 +0000 2024,"Someone else may have accessed my account, I can't log in anymore.",666,,account_access
666,AmazonHelp,False,Mon Mar 04 05:54:00 +0000 2024,Sorry for the trouble! Please DM us the email on the account (no passwords) and we'll help you regain access. ^AB,,665,account_access
667,cust_82339,True,Mon Mar 04 05:49:00 +0000 2024,"Password reset email never arrived, I've tried 3 times.",668,,account_access
668,AmazonHelp,False,Mon Mar 04 06:16:00 +0000 2024,Sorry for the trouble! Please DM us the email on the account (no passwords) and we'll help you regain access. ^AB,,667,account_access
669,cust_34430,True,Mon Mar 04 06:03:00 +0000 2024,"@AmazonHelp my account got locked out of nowhere, need help getting back in.",670,,account_access
670,AmazonHelp,False,Mon Mar 04 06:31:00 +0000 2024,We can help secure your account. DM us the email on file so our team can assist. ^KT,,669,account_access
671,cust_60965,True,Mon Mar 04 06:17:00 +0000 2024,"Someone else may have accessed my account, I can't log in anymore.",672,,account_access
672,AmazonHelp,False,Mon Mar 04 07:16:00 +0000 2024,Let's get this fixed. Please send a DM with the account email (never the password) so we can investigate. ^JS,,671,account_access
673,cust_80371,True,Mon Mar 04 06:31:00 +0000 2024,"I can't log into my account, keeps saying wrong password even after reset.",674,,account_access
674,AmazonHelp,False,Mon Mar 04 06:49:00 +0000 2024,We can help secure your account. DM us the email on file so our team can assist. ^KT,,673,account_access
675,cust_79168,True,Mon Mar 04 06:45:00 +0000 2024,"@AmazonHelp my account got locked out of nowhere, need help getting back in.",676,,account_access
676,AmazonHelp,False,Mon Mar 04 07:52:00 +0000 2024,We can help secure your account. DM us the email on file so our team can assist. ^KT,,675,account_access
677,cust_70012,True,Mon Mar 04 06:59:00 +0000 2024,"Password reset email never arrived, I've tried 3 times.",678,,account_access
678,AmazonHelp,False,Mon Mar 04 07:49:00 +0000 2024,We can help secure your account. DM us the email on file so our team can assist. ^KT,,677,account_access
679,cust_41270,True,Mon Mar 04 07:13:00 +0000 2024,"@AmazonHelp my account got locked out of nowhere, need help getting back in.",680,,account_access
680,AmazonHelp,False,Mon Mar 04 07:33:00 +0000 2024,Let's get this fixed. Please send a DM with the account email (never the password) so we can investigate. ^JS,,679,account_access
681,cust_88174,True,Mon Mar 04 07:27:00 +0000 2024,"Password reset email never arrived, I've tried 3 times.",682,,account_access
682,AmazonHelp,False,Mon Mar 04 08:25:00 +0000 2024,Let's get this fixed. Please send a DM with the account email (never the password) so we can investigate. ^JS,,681,account_access
683,cust_32706,True,Mon Mar 04 07:41:00 +0000 2024,"@AmazonHelp my account got locked out of nowhere, need help getting back in.",684,,account_access
684,AmazonHelp,False,Mon Mar 04 09:08:00 +0000 2024,Sorry for the trouble! Please DM us the email on the account (no passwords) and we'll help you regain access. ^AB,,683,account_access
685,cust_57059,True,Mon Mar 04 07:55:00 +0000 2024,"@AmazonHelp my account got locked out of nowhere, need help getting back in.",686,,account_access
686,AmazonHelp,False,Mon Mar 04 08:06:00 +0000 2024,Sorry for the trouble! Please DM us the email on the account (no passwords) and we'll help you regain access. ^AB,,685,account_access
687,cust_63626,True,Mon Mar 04 08:09:00 +0000 2024,"I can't log into my account, keeps saying wrong password even after reset.",688,,account_access
688,AmazonHelp,False,Mon Mar 04 09:17:00 +0000 2024,We can help secure your account. DM us the email on file so our team can assist. ^KT,,687,account_access
689,cust_48284,True,Mon Mar 04 08:23:00 +0000 2024,"Someone else may have accessed my account, I can't log in anymore.",690,,account_access
690,AmazonHelp,False,Mon Mar 04 08:56:00 +0000 2024,Sorry for the trouble! Please DM us the email on the account (no passwords) and we'll help you regain access. ^AB,,689,account_access
691,cust_82053,True,Mon Mar 04 08:37:00 +0000 2024,"I can't log into my account, keeps saying wrong password even after reset.",692,,account_access
692,AmazonHelp,False,Mon Mar 04 09:45:00 +0000 2024,We can help secure your account. DM us the email on file so our team can assist. ^KT,,691,account_access
693,cust_67850,True,Mon Mar 04 08:51:00 +0000 2024,"I can't log into my account, keeps saying wrong password even after reset.",694,,account_access
694,AmazonHelp,False,Mon Mar 04 09:01:00 +0000 2024,Let's get this fixed. Please send a DM with the account email (never the password) so we can investigate. ^JS,,693,account_access
695,cust_68947,True,Mon Mar 04 09:05:00 +0000 2024,"@AmazonHelp my account got locked out of nowhere, need help getting back in.",696,,account_access
696,AmazonHelp,False,Mon Mar 04 09:14:00 +0000 2024,Let's get this fixed. Please send a DM with the account email (never the password) so we can investigate. ^JS,,695,account_access
697,cust_55957,True,Mon Mar 04 09:19:00 +0000 2024,"Password reset email never arrived, I've tried 3 times.",698,,account_access
698,AmazonHelp,False,Mon Mar 04 10:39:00 +0000 2024,Sorry for the trouble! Please DM us the email on the account (no passwords) and we'll help you regain access. ^AB,,697,account_access
699,cust_84720,True,Mon Mar 04 09:33:00 +0000 2024,"Someone else may have accessed my account, I can't log in anymore.",700,,account_access
700,AmazonHelp,False,Mon Mar 04 09:45:00 +0000 2024,Sorry for the trouble! Please DM us the email on the account (no passwords) and we'll help you regain access. ^AB,,699,account_access
701,cust_47923,True,Mon Mar 04 09:47:00 +0000 2024,"Password reset email never arrived, I've tried 3 times.",702,,account_access
702,AmazonHelp,False,Mon Mar 04 10:29:00 +0000 2024,Let's get this fixed. Please send a DM with the account email (never the password) so we can investigate. ^JS,,701,account_access
703,cust_27392,True,Mon Mar 04 10:01:00 +0000 2024,"Password reset email never arrived, I've tried 3 times.",704,,account_access
704,AmazonHelp,False,Mon Mar 04 10:22:00 +0000 2024,We can help secure your account. DM us the email on file so our team can assist. ^KT,,703,account_access
705,cust_92890,True,Mon Mar 04 10:15:00 +0000 2024,"@AmazonHelp my account got locked out of nowhere, need help getting back in.",706,,account_access
706,AmazonHelp,False,Mon Mar 04 11:33:00 +0000 2024,Let's get this fixed. Please send a DM with the account email (never the password) so we can investigate. ^JS,,705,account_access
707,cust_46467,True,Mon Mar 04 10:29:00 +0000 2024,"Password reset email never arrived, I've tried 3 times.",708,,account_access
708,AmazonHelp,False,Mon Mar 04 11:39:00 +0000 2024,We can help secure your account. DM us the email on file so our team can assist. ^KT,,707,account_access
709,cust_93209,True,Mon Mar 04 10:43:00 +0000 2024,"Password reset email never arrived, I've tried 3 times.",710,,account_access
710,AmazonHelp,False,Mon Mar 04 11:46:00 +0000 2024,Let's get this fixed. Please send a DM with the account email (never the password) so we can investigate. ^JS,,709,account_access
711,cust_52318,True,Mon Mar 04 10:57:00 +0000 2024,"Password reset email never arrived, I've tried 3 times.",712,,account_access
712,AmazonHelp,False,Mon Mar 04 11:36:00 +0000 2024,Sorry for the trouble! Please DM us the email on the account (no passwords) and we'll help you regain access. ^AB,,711,account_access
713,cust_99463,True,Mon Mar 04 11:11:00 +0000 2024,"Password reset email never arrived, I've tried 3 times.",714,,account_access
714,AmazonHelp,False,Mon Mar 04 11:59:00 +0000 2024,Sorry for the trouble! Please DM us the email on the account (no passwords) and we'll help you regain access. ^AB,,713,account_access
715,cust_69836,True,Mon Mar 04 11:25:00 +0000 2024,"I can't log into my account, keeps saying wrong password even after reset.",716,,account_access
716,AmazonHelp,False,Mon Mar 04 12:26:00 +0000 2024,We can help secure your account. DM us the email on file so our team can assist. ^KT,,715,account_access
717,cust_22234,True,Mon Mar 04 11:39:00 +0000 2024,"I can't log into my account, keeps saying wrong password even after reset.",718,,account_access
718,AmazonHelp,False,Mon Mar 04 12:19:00 +0000 2024,Sorry for the trouble! Please DM us the email on the account (no passwords) and we'll help you regain access. ^AB,,717,account_access
719,cust_91999,True,Mon Mar 04 11:53:00 +0000 2024,"Password reset email never arrived, I've tried 3 times.",720,,account_access
720,AmazonHelp,False,Mon Mar 04 12:48:00 +0000 2024,Let's get this fixed. Please send a DM with the account email (never the password) so we can investigate. ^JS,,719,account_access
721,cust_72496,True,Mon Mar 04 12:07:00 +0000 2024,Why was I billed for a subscription I cancelled months ago?,722,,billing_dispute
722,AmazonHelp,False,Mon Mar 04 12:39:00 +0000 2024,Apologies for the confusion. Send a DM with your account email and the charge date so we can look into it. ^AB,,721,billing_dispute
723,cust_55032,True,Mon Mar 04 12:21:00 +0000 2024,"I was charged twice for order #242485313, please fix this.",724,,billing_dispute
724,AmazonHelp,False,Mon Mar 04 12:27:00 +0000 2024,Apologies for the confusion. Send a DM with your account email and the charge date so we can look into it. ^AB,,723,billing_dispute
725,cust_23526,True,Mon Mar 04 12:35:00 +0000 2024,"I was charged twice for order #553456129, please fix this.",726,,billing_dispute
726,AmazonHelp,False,Mon Mar 04 12:53:00 +0000 2024,We're sorry about that! Please DM order #345829826 and the charge amount so our billing team can investigate. ^RL,,725,billing_dispute
727,cust_18966,True,Mon Mar 04 12:49:00 +0000 2024,Why was I billed for a subscription I cancelled months ago?,728,,billing_dispute
728,AmazonHelp,False,Mon Mar 04 13:12:00 +0000 2024,"That shouldn't happen, let's fix it. DM us the details of the charge and order #930496866. ^DM",,727,billing_dispute
729,cust_63963,True,Mon Mar 04 13:03:00 +0000 2024,"I was charged twice for order #755325292, please fix this.",730,,billing_dispute
730,AmazonHelp,False,Mon Mar 04 13:27:00 +0000 2024,"That shouldn't happen, let's fix it. DM us the details of the charge and order #875705487. ^DM",,729,billing_dispute
731,cust_56076,True,Mon Mar 04 13:17:00 +0000 2024,@AmazonHelp charged me the wrong amount for order #333264702.,732,,billing_dispute
732,AmazonHelp,False,Mon Mar 04 14:11:00 +0000 2024,We're sorry about that! Please DM order #907932366 and the charge amount so our billing team can investigate. ^RL,,731,billing_dispute
733,cust_88774,True,Mon Mar 04 13:31:00 +0000 2024,@AmazonHelp charged me the wrong amount for order #437695739.,734,,billing_dispute
734,AmazonHelp,False,Mon Mar 04 14:46:00 +0000 2024,"That shouldn't happen, let's fix it. DM us the details of the charge and order #792156071. ^DM",,733,billing_dispute
735,cust_34726,True,Mon Mar 04 13:45:00 +0000 2024,Why was I billed for a subscription I cancelled months ago?,736,,billing_dispute
736,AmazonHelp,False,Mon Mar 04 14:55:00 +0000 2024,"That shouldn't happen, let's fix it. DM us the details of the charge and order #320595661. ^DM",,735,billing_dispute
737,cust_75481,True,Mon Mar 04 13:59:00 +0000 2024,@AmazonHelp charged me the wrong amount for order #417335858.,738,,billing_dispute
738,AmazonHelp,False,Mon Mar 04 14:34:00 +0000 2024,We're sorry about that! Please DM order #631381642 and the charge amount so our billing team can investigate. ^RL,,737,billing_dispute
739,cust_57895,True,Mon Mar 04 14:13:00 +0000 2024,"I was charged twice for order #667243311, please fix this.",740,,billing_dispute
740,AmazonHelp,False,Mon Mar 04 15:11:00 +0000 2024,"That shouldn't happen, let's fix it. DM us the details of the charge and order #241715543. ^DM",,739,billing_dispute
741,cust_44365,True,Mon Mar 04 14:27:00 +0000 2024,"There's a charge on my card I don't recognize, might be related to order #918970742.",742,,billing_dispute
742,AmazonHelp,False,Mon Mar 04 14:33:00 +0000 2024,We're sorry about that! Please DM order #117920106 and the charge amount so our billing team can investigate. ^RL,,741,billing_dispute
743,cust_64451,True,Mon Mar 04 14:41:00 +0000 2024,"There's a charge on my card I don't recognize, might be related to order #142763764.",744,,billing_dispute
744,AmazonHelp,False,Mon Mar 04 15:50:00 +0000 2024,"That shouldn't happen, let's fix it. DM us the details of the charge and order #643968992. ^DM",,743,billing_dispute
745,cust_46368,True,Mon Mar 04 14:55:00 +0000 2024,@AmazonHelp charged me the wrong amount for order #853563434.,746,,billing_dispute
746,AmazonHelp,False,Mon Mar 04 15:19:00 +0000 2024,Apologies for the confusion. Send a DM with your account email and the charge date so we can look into it. ^AB,,745,billing_dispute
747,cust_61213,True,Mon Mar 04 15:09:00 +0000 2024,"I was charged twice for order #432759989, please fix this.",748,,billing_dispute
748,AmazonHelp,False,Mon Mar 04 15:55:00 +0000 2024,We're sorry about that! Please DM order #967647911 and the charge amount so our billing team can investigate. ^RL,,747,billing_dispute
749,cust_25202,True,Mon Mar 04 15:23:00 +0000 2024,"I was charged twice for order #433041955, please fix this.",750,,billing_dispute
750,AmazonHelp,False,Mon Mar 04 16:23:00 +0000 2024,We're sorry about that! Please DM order #162176039 and the charge amount so our billing team can investigate. ^RL,,749,billing_dispute
751,cust_27984,True,Mon Mar 04 15:37:00 +0000 2024,@AmazonHelp charged me the wrong amount for order #757448675.,752,,billing_dispute
752,AmazonHelp,False,Mon Mar 04 15:43:00 +0000 2024,"That shouldn't happen, let's fix it. DM us the details of the charge and order #815197502. ^DM",,751,billing_dispute
753,cust_26637,True,Mon Mar 04 15:51:00 +0000 2024,"I was charged twice for order #275913951, please fix this.",754,,billing_dispute
754,AmazonHelp,False,Mon Mar 04 16:43:00 +0000 2024,Apologies for the confusion. Send a DM with your account email and the charge date so we can look into it. ^AB,,753,billing_dispute
755,cust_18371,True,Mon Mar 04 16:05:00 +0000 2024,Why was I billed for a subscription I cancelled months ago?,756,,billing_dispute
756,AmazonHelp,False,Mon Mar 04 17:17:00 +0000 2024,We're sorry about that! Please DM order #459715348 and the charge amount so our billing team can investigate. ^RL,,755,billing_dispute
757,cust_17266,True,Mon Mar 04 16:19:00 +0000 2024,Why was I billed for a subscription I cancelled months ago?,758,,billing_dispute
